"","B1","B2","B3","B5","B6","B7","B9","B10","B11","B14","B15","B16"
"ENSMUSG00000019863",7.16612665172377,7.84013616136608,7.8140234362586,7.37016320767432,7.8835558418599,7.66928594854329,7.64148068094175,7.68004159286994,7.67573321793388,7.23799176911224,7.9326631001215,7.83622130359883
"ENSMUSG00000019864",7.82151744526453,7.94511962624897,7.81111000877276,7.81132545644336,8.05753518683554,7.81035122786269,7.98182946493342,7.72944803853547,8.04844102821746,8.08705680599289,7.74549794893593,7.92381277443095
"ENSMUSG00000019865",0.264921764333876,2.18821524324592,0.780407781893013,1.0768513883552,0.954049008209997,1.21063715916711,3.08541227531325,0.0810487435511421,0.0857589650379661,3.21819036849882,0.116349237347798,0.0484769333015604
"ENSMUSG00000019866",10.751356871287,12.2257081906283,12.2208374125825,10.8923488381399,12.123369992091,12.1305634533512,10.7197152710617,12.220723990653,12.2370219925711,11.0017349840794,11.9610047300397,12.1392574039389
"ENSMUSG00000019868",9.8650968192826,10.2703172814536,10.1692670168988,9.92165641572042,10.1051722190403,10.36391021988,9.98822524637375,10.1272807652768,10.1815004146188,9.83963734347951,10.237595417112,10.2497383731196
"ENSMUSG00000019872",3.71908053222801,4.11724635967515,3.4678506105129,2.3099344016588,5.18136806302357,3.77418317328779,2.88212113967242,4.4314619462468,4.42733438965256,4.14578060213618,4.24017079147116,3.249598003717
"ENSMUSG00000019873",12.5657764367922,12.6267681265237,12.5551581696818,12.711681959616,12.6691654916055,12.3585238306142,12.619425917919,12.5744720185085,12.5567413843378,12.8260442064712,12.4375279534446,12.4183060448747
"ENSMUSG00000019874",-0.416928293565051,1.78891137168402,3.10547396546691,-0.176521004115601,1.3520324804305,3.10442411575612,0.375762216021917,0.414564227911758,3.22159420066115,0.274673853904632,0.482509462373636,3.303892329496
"ENSMUSG00000019877",13.5942154311056,13.6158979920974,13.4969091430058,13.6174963076205,13.512899186419,13.6167302716387,13.671072762597,13.4938127425051,13.4971741018044,13.6621257197703,13.5425963598343,13.4700693865204
"ENSMUSG00000019878",9.26932325775872,9.18866044974355,9.41007264240595,9.17930757490922,9.27329512874086,9.437364558788,9.36810703751677,9.17258497245444,9.39421602292525,9.19013626826814,9.46737227724669,9.30916532694657
"ENSMUSG00000019880",7.42045614227314,8.53004713791276,8.11034499535551,7.3266871864521,8.74408419045252,8.30044050658547,7.60112256388379,8.60657543577986,8.59900798678196,7.16719890991018,8.77558058985515,8.93161368835971
"ENSMUSG00000019883",8.74386468641089,8.40946914256386,8.55743650294457,8.8306971851362,8.6603396443132,8.14038588209822,8.98145508190765,8.39699288696114,8.78729099063595,9.15142872218811,8.61961627757256,8.3842269462947
"ENSMUSG00000019888",1.63817039163222,0.796014016351173,1.67168193629012,1.78330465476459,1.476499303426,0.301263063432621,2.38953520625927,0.183990202875959,0.994696425832622,2.12545667937754,0.642540930403406,0.64767681551783
"ENSMUSG00000019889",10.5786206110232,11.0984967258653,10.9235759128223,10.7030210531659,11.0865760192403,10.7596353056455,10.6385817366825,11.1826836788401,10.7881366068659,10.6827872179838,11.0027006863749,10.872623556971
"ENSMUSG00000019891",6.7930071852907,7.60823432991029,6.45582499268776,6.88888379203837,7.03254353467104,6.98992937259226,6.95131450748874,6.73304205380065,7.30138119344662,6.4345455068609,7.18815069809302,7.40525544578527
"ENSMUSG00000019897",10.4017043326757,10.2790254847895,10.4472289239378,10.1567229899246,10.4152112565679,10.6317929567133,10.3047382291059,10.4030810435292,10.4702372850436,10.2799984803998,10.3272136459136,10.5458718925702
"ENSMUSG00000019899",8.26532904484312,7.96962460245207,8.1275117503811,8.81543881531052,8.31207915413736,7.24729293220913,8.19651225298091,8.17755931572783,7.79250340259352,8.71320686949463,7.74280941374379,7.33596022180494
"ENSMUSG00000019907",11.8017476017214,11.9952959550612,11.972583081182,11.8488493501444,12.1053768989493,11.7771022745088,11.8648186975733,11.9911865466321,12.029722969391,12.0475608482588,11.8863552775841,11.8517388755347
"ENSMUSG00000019916",13.2865931751071,13.2842635399377,13.2701088186878,13.3644311173193,13.2920929632193,13.2855303104445,13.2488808373387,13.3047787781025,13.2305782343842,13.0328039534074,13.5602453073222,13.4803016126642
"ENSMUSG00000019917",10.736460926767,10.5099936429887,10.401867549872,10.5865920281598,10.5210797192987,10.4937706695085,10.730355127273,10.3574189391369,10.5160263410644,10.7602111349825,10.4610452572403,10.3731359991807
"ENSMUSG00000019920",11.603659318227,11.9616427015904,11.963068523714,11.7001501670875,11.9814777736065,11.8703916425635,11.6558260087312,12.0107069154372,11.8218519558243,11.6468586269697,11.9956241306942,11.9066352297376
"ENSMUSG00000019923",12.1055339781417,12.0710211781282,12.0026517550021,12.1282826536119,12.0953807245107,12.0083602970889,12.011847865291,12.1020903372851,12.0990309792648,11.9219504031783,12.1606356244832,12.2473984659351
"ENSMUSG00000019927",10.0267261766051,9.96755618824088,9.8630263217356,9.90375397732238,9.91692844788366,10.0531189957913,9.99446800860619,9.87027182065651,9.95138161829713,9.90687165343025,9.90662490531208,10.0000948082011
"ENSMUSG00000019929",17.0730944948622,16.8919898137387,16.8176940663467,17.0575404951746,16.754883371567,17.0149861648803,17.082168733051,16.778139535334,16.9620471308471,17.0995371298641,16.8503996100259,16.8663123767735
"ENSMUSG00000019932",8.8053536707683,7.61011245951392,7.84721677912637,8.53693678975081,8.10233538174066,7.62590497807106,8.81933479410107,7.97951558799944,7.47544036175561,9.01884724885811,7.71369298950696,7.47572359212103
"ENSMUSG00000019933",0,0,0,1.61805546666129,0,0,2.77949204472271,0,2.99093314883353,0,0,0
"ENSMUSG00000019935",1.41854544973479,2.02503478969583,0.340983840843394,0.190915536177848,2.56935305919833,1.81365956423451,1.20237786880997,0.50802588344343,2.38699720918228,1.68371584547568,1.00783581204197,0.983330606584068
"ENSMUSG00000019936",6.13347613505555,6.55325678374231,6.15814740668076,6.1598181434534,6.93056607678006,5.94682145577942,5.95531891494741,6.57117984020492,6.77277705177222,6.29638140125322,6.7020561860805,6.27502103111937
"ENSMUSG00000019942",9.02845468006422,9.47177608511234,9.26611522006097,8.98313931832791,9.221334489723,9.4953094118987,8.9995728005255,9.35560725803137,9.3839304007558,9.06222751060032,9.30313740375683,9.39482723704697
"ENSMUSG00000019943",13.2721054390729,12.9693010872796,12.9441337745544,13.423465025665,13.0259000014625,12.6712900457672,13.2931177486678,13.1413346252596,12.9506034978213,13.4042083649739,12.9592238759172,12.9902515205109
"ENSMUSG00000019944",10.0209750715389,10.3839176147476,10.3457920066808,10.0887387892147,10.3196567691258,10.2661643256324,10.0005266921147,10.3587164319609,10.3400041574255,10.1635103820715,10.2548288496163,10.1968605421583
"ENSMUSG00000019947",11.6864666102876,12.0539162217138,11.8966172129473,11.8412989354817,12.0126309046254,11.7153294004169,11.5262691534417,12.1234435121742,12.0485871941618,11.5700897359194,12.0759992107525,12.0588094931011
"ENSMUSG00000019948",7.920650083512,8.13905952962606,7.90453270781875,8.20260581472799,7.72419798948321,8.07447769891323,8.03510835872652,8.05309081754228,7.94660677960018,8.13494863281611,7.9786397494104,7.85996023185249
"ENSMUSG00000019951",10.7968701023944,11.2237319888432,11.1079635976736,11.0487223319197,11.0654738585499,11.0026433015683,10.9540937535967,11.1385975864766,11.1241720764998,10.8639688795274,11.2315589897716,11.2395757345664
"ENSMUSG00000019952",8.98317894360871,8.74402795838667,8.47250395914812,8.70642110404586,8.72672218853163,8.70596293901201,8.89263718337052,8.68504317898733,8.71750615441642,8.83121865111182,8.69142869419388,8.64545207894491
"ENSMUSG00000019960",7.49387517689427,7.97397869227749,8.01573169796783,7.62166989593577,7.99203689466721,8.01415807295857,7.5361924973945,8.31587495734911,7.90598350744745,6.70704422067545,8.69958103093238,8.58892212553284
"ENSMUSG00000019961",10.7457988979726,10.1644502268241,10.125059095435,10.7696699978866,10.20760937749,9.97768304608916,10.7479197811002,10.2649652743448,10.0355618220219,11.0319797073907,9.92375732977656,9.94577879444923
"ENSMUSG00000019966",12.4654294869208,12.6623678783242,12.4555384613047,12.6325913046303,12.5713871938397,12.4206139046164,12.5471005969666,12.7485775826481,12.5476247119018,12.5745214689722,12.7311247703829,12.6301677638966
"ENSMUSG00000019969",11.7238939373647,11.6955086295346,11.6174376259861,11.7851845691763,11.7366157965367,11.5302714741373,11.7480532324463,11.5957613387015,11.6657672385664,11.6190594089308,11.6957396386887,11.7530623845033
"ENSMUSG00000019970",11.1311818685834,11.3070453131183,11.4671957872587,11.0699437395505,11.3203408804083,11.5911518487544,11.2145511699001,11.1634935241587,11.4401394134044,11.0564592343652,11.3744657085397,11.5378163781968
"ENSMUSG00000019971",8.94891104407894,8.98309329858744,9.06352171981406,9.12129170604896,9.26223796914167,8.63882748526258,8.79198872945669,9.25122380659893,9.16703259255311,9.2029922989479,8.74911770276568,9.08311841184725
"ENSMUSG00000019975",11.8966990748825,11.9695885557412,11.834894480027,11.9150348036035,11.9741219444783,11.8816756744459,11.8989125146334,11.9899357022334,11.8543767602789,11.8701708389825,11.9782768925937,11.8980123667037
"ENSMUSG00000019977",10.9504173590984,10.8087416173623,10.8296590603067,10.844911024182,10.8530920672471,10.9228095250889,10.8092778057399,10.8878774095032,10.8742877839774,10.9981589010136,10.7103620234788,10.7973033565733
"ENSMUSG00000019978",11.8858773477344,11.9871224020874,11.976086530592,11.9189306315855,12.0062333334197,11.8750316717712,11.8057914926256,12.0749277868706,11.9881142615287,11.856259030058,12.0336192989992,11.989048973134
"ENSMUSG00000019979",10.1974453947611,9.93949501816984,9.71986960401439,10.264175490889,9.75431498558532,9.67394200366021,10.0830701387533,9.88669025340399,9.90817373807708,10.1435953640763,9.81303639891255,9.96648570129931
"ENSMUSG00000019984",10.7225269000922,10.7718332236084,10.6895989788439,10.9347343441313,10.7096248462998,10.5095270089222,10.7845732694371,10.6912138843043,10.723576853311,10.8120558481994,10.6405324197082,10.7218740710797
"ENSMUSG00000019986",9.03316904716909,8.98832476538167,8.74940357449062,8.92164414841662,8.99688608987319,8.85994075409278,8.85265575527126,9.07925015577051,8.80517273703513,9.13007306809016,8.77191253144173,8.83670943567268
"ENSMUSG00000019987",0,0,0,0,0,1.32706770863381,2.23653826374439,0.583333333333333,0,2.56893622727254,0,2.35256471564262
"ENSMUSG00000019988",9.36069636503174,9.73420494505427,9.53030396425581,9.49649518940855,9.52768894324172,9.63005967799997,9.56213702112778,9.65521769424113,9.38908102734689,9.52441023635927,9.49338803655731,9.62645873396882
"ENSMUSG00000019989",9.74564134281156,9.53394184644211,9.33229840867577,9.8327503752743,9.62609587329103,9.20066421020902,9.59827253350886,9.40369671782786,9.42296321866697,9.93618180433413,9.14401798670919,9.27576303552021
"ENSMUSG00000019990",4.59499519516411,3.9982265446643,2.88358223397428,3.53020137124168,3.99003964745505,4.11376616292829,4.31822380158905,4.28447303897688,4.04963612336068,4.86331468331422,3.79166181092085,3.8517688423893
"ENSMUSG00000019992",2.05463232320183,4.33606660564897,4.09736918276007,4.26561603896231,3.04410309739392,3.67447157064934,4.03869320848603,4.57175855549566,2.49918039595003,4.28411048147385,2.68323512124915,4.32593352469481
"ENSMUSG00000019997",1.91918913740394,10.4962576498216,10.8538539833374,2.76592889538176,9.88795683264151,11.111389712204,3.23929089224564,10.239825079825,10.4824593257519,3.7106977815704,9.68247862580143,10.3911042499072
"ENSMUSG00000019998",10.9217666267291,11.0701564396351,11.0735357876468,10.9855375459667,11.0185759858872,11.1532855336625,10.878750710846,11.056372470904,11.1036581738037,11.0342980037798,10.9819714746951,11.0266220718851
"ENSMUSG00000020003",9.29215682706503,9.31426626579296,8.77394551537969,9.19241835322101,9.05148496506199,9.22985709945353,9.03229745992296,9.32165427741794,9.10811385144258,9.38110782108929,9.07948136653937,9.00241023565661
"ENSMUSG00000020009",10.6614403233864,11.0659858436255,11.023452495774,10.8041445925303,11.0366056868458,11.0320114835382,10.8008957532609,11.1467981434932,11.0276504462771,10.7342838940563,11.2566352380844,11.1510340213816
"ENSMUSG00000020010",2.63152202825118,4.44759419326635,4.06672037607777,3.95045611379125,3.86365534132662,3.00577541420733,3.5493280547296,3.28261829815196,4.89506532891336,3.80244878687303,4.15894410170088,4.47800272749843
"ENSMUSG00000020015",8.5892526933709,8.93056361627814,8.95940017654003,8.7058290269359,8.84296240288737,8.9532216454815,8.71118504325669,8.98180317213917,8.89058462327326,8.67194303325734,8.84420081122951,9.11084271329908
"ENSMUSG00000020017",4.65452752590318,4.40133033127637,5.25184700874756,5.48884803624751,4.06090553804448,4.59236885438434,4.90014549319416,4.64843050720086,4.81778969041298,5.58413168072355,3.93744712337535,4.68129590724301
"ENSMUSG00000020018",9.15570518630036,9.44124039937689,9.27957194462915,9.17501607035923,9.42750429153139,9.44311793909002,9.11296486019908,9.4423060432546,9.28812552447627,9.0232031181038,9.45036097982296,9.50187396309057
"ENSMUSG00000020019",0,0,0,0,3.70256360243103,1.32706770863381,0,2.6127752949115,0,0.916666666666667,2.51243023517982,0
"ENSMUSG00000020021",7.82270487028299,7.63444621410061,7.67408168544281,8.3710124027992,7.8524650988187,6.9136831567063,7.73107324065796,8.023317524004,7.85707654439817,8.38153545822537,7.3384929608722,7.81483324718723
"ENSMUSG00000020022",9.04979243173684,9.06492541894505,9.14880546121854,8.86985790905645,9.07087057248728,9.35109943843493,9.1302349456246,8.96572305852535,9.27285136774706,9.05829209402937,9.17954200554063,9.08878001212326
"ENSMUSG00000020023",7.57065510779631,8.34583333701358,8.31371835042449,7.77854543571072,8.61726232658359,7.65344734673668,8.35483076200701,8.32300293932023,8.42560802451983,8.47688195524215,8.45632920090595,7.99186033284329
"ENSMUSG00000020024",10.1331487903962,9.68991300602968,9.59355214734358,10.249291567723,9.55610075893794,9.54890459474683,9.91420890302088,9.77903341408963,9.71844506021399,10.2380214387381,9.49772836147564,9.69667244067718
"ENSMUSG00000020027",7.75674308410572,7.36080865528579,7.53797004720351,7.97255290099949,7.17596707353297,7.84790862349441,7.98984751810893,7.38279042208151,7.30329609180987,8.14202022974166,6.76432589019339,7.6523300807008
"ENSMUSG00000020029",13.1020361230993,13.7643648344522,13.8071331869161,13.0514332549388,13.6680772830804,13.9509798114911,13.1651117824134,13.7326355558625,13.7754512010968,12.9875683583078,13.8629744529297,13.9221817897678
"ENSMUSG00000020032",8.98244800425556,10.720281004081,11.1448620477742,8.99898660950253,10.5313047162182,11.3778994502616,8.99741989315556,10.8335433893871,10.9489212433679,9.24275686321583,10.5081018697402,10.9648445790009
"ENSMUSG00000020034",9.41069376660087,9.78727643023144,9.66605224113134,9.60562204196746,9.60390708321793,9.57019104727639,9.64395163369503,9.6222598219308,9.70987717120604,9.82935936537475,9.64247003261355,9.4762947358262
"ENSMUSG00000020038",8.7537683879945,8.32068355262785,8.39464031462245,8.62535543615138,8.3105769709986,8.66210753702918,8.78373620623849,8.35568418096237,8.46225506571665,8.56852716093305,8.6112322517841,8.56160357382873
"ENSMUSG00000020044",10.1260858965657,10.7532960149885,10.6948446461995,10.143111730482,10.7575517853018,10.6778406618975,9.89912302028138,10.610250115709,10.4320160694949,9.92099642649192,10.4997627280413,10.4673754361063
"ENSMUSG00000020048",14.7181927777322,14.8575106576359,14.7877270775932,14.803426431807,14.8142516837073,14.7880973430542,14.8251433099881,14.874370470954,14.8136681932282,14.7814489698595,15.0044000975299,14.9199835328942
"ENSMUSG00000020053",11.8382246090052,11.9444047167087,12.1255717420543,12.0555168254036,12.1681617903351,11.8290212983699,11.8447874553131,12.316861635898,12.1808161905111,12.3345821093481,11.9827061655969,11.6893449609157
"ENSMUSG00000020056",10.249743187577,10.0644064379721,9.96425619351848,9.99394099433556,9.95972282040205,10.364858031383,10.0732332278912,10.1241640389494,10.1523420578772,10.4812546406873,9.95289399890905,9.77082535324323
"ENSMUSG00000020057",10.7481802689027,10.9110999094919,11.0325518642295,10.9928789189988,11.054896546771,10.6682396896823,11.006119016222,11.0268343030278,11.0668808871985,10.353026486675,11.679375609686,11.6023097599278
"ENSMUSG00000020059",0.885156526639905,1.4186443550251,2.2969490129854,2.9829885169385,-0.0370086270028961,2.13182634785056,3.25823710371921,0.819170724678662,1.09025178268883,2.31357125672772,-0.119598259977414,2.99998983440213
"ENSMUSG00000020062",2.75984043378043,1.15074240292778,1.49893138535794,2.97628617623525,1.49992445869246,0.758060143385441,2.56671509368473,0.856428621948063,2.22719916506173,1.38829722276203,2.37006942888636,2.09514321854805
"ENSMUSG00000020063",9.14065456710425,9.06915818115137,8.83426622724172,9.1746563390838,9.00613670124765,8.80769983491991,9.12031402730747,9.0618228673367,8.99039376877956,9.31748111823472,8.8238517257229,8.95523205482814
"ENSMUSG00000020064",10.0919318726232,10.0210772159742,10.0715113359448,10.0184581344773,10.1909301090666,9.95355666337472,10.154471065653,9.98640154955243,10.0763148178639,10.1242904913905,10.1767688577139,9.979422330555
"ENSMUSG00000020069",9.58265613509469,9.26672620376176,9.60137746544696,9.33719060327522,9.35265619061311,9.75181645441609,9.48174061727506,9.51148227353209,9.47543385340161,9.71227299345135,9.25286698558794,9.34094255853231
"ENSMUSG00000020070",11.0060553170404,10.435825639578,10.3783116506768,10.9081325182047,10.6382984865107,10.2325328543115,10.8315105934707,10.5205254228261,10.5414595238734,11.0550305046725,10.3881882793645,10.3636970089515
"ENSMUSG00000020072",6.83814230114549,6.46933974457989,6.03409870507442,6.45797099971039,6.07164716015001,6.74589688264495,6.47049169243307,6.51151790859801,6.3857543265441,7.2662703535548,6.0287652699289,5.86258690986302
"ENSMUSG00000020074",11.7546792916861,11.8548779730792,11.8931506000766,11.824000407095,11.8449510394715,11.8323559699143,11.8507574693363,11.8248642717189,11.8720352841306,11.7887813919434,11.8432224016502,11.9907696984368
"ENSMUSG00000020075",11.1601071041329,11.399495684759,11.4386346285379,11.314264144387,11.394432381601,11.3633340759713,11.2565050133643,11.4272604976788,11.2235742879465,10.6985181683911,11.7479901928679,11.7017603019425
"ENSMUSG00000020076",11.8182043124575,11.8415981444182,11.8058523854615,11.7246841711515,11.808533855001,11.9820503096056,11.8368225294262,11.8493086695385,11.8160695053642,11.8040640820363,11.8123813987742,11.8852138357925
"ENSMUSG00000020078",11.838832231517,11.8500896378443,11.6925117414118,11.8593867403608,11.8289670500873,11.694796123179,11.8429615454486,11.7943398116249,11.781652138155,11.9452228669311,11.7109719405199,11.7620695833109
"ENSMUSG00000020079",9.51258934398615,9.49447645275243,9.54050777035953,9.42551864792984,9.61564439212832,9.55792143728182,9.45420601663588,9.66809912085471,9.53300383800833,9.60532300012018,9.57738092997927,9.52638714535098
"ENSMUSG00000020085",9.68350338180525,9.71344055125413,9.69955259157693,9.76985143122018,9.71144046104313,9.495092306752,9.89136645259316,9.62535531786318,9.70904289201067,10.0837165030585,9.61260443999796,9.48591403168273
"ENSMUSG00000020086",7.78490323892742,7.37739069266959,7.40938711253825,7.54039611202147,7.79362739879405,7.02793756392128,7.60536058906091,7.87039601491053,7.18806856666511,7.72375661943381,7.48072093738839,7.35920302821394
"ENSMUSG00000020087",9.84396890103766,10.0063912904556,9.8686275934479,9.76016410666847,9.93737473048259,10.0225736562268,9.89854358112267,9.97127182255814,9.9027082100616,9.88475828309693,9.86714470617882,9.91790278271946
"ENSMUSG00000020088",12.8956339920487,13.0373580442213,13.0186936795861,12.8256506516367,13.0066961878126,13.1512891286565,12.9823602505119,13.0346598680085,12.9711910707296,12.7793669970012,13.1314101310612,13.1462919376112
"ENSMUSG00000020089",9.55337318078942,9.77569521310848,9.65495553051957,9.48816021608214,9.61389250363478,9.99224973066579,9.9608458561301,9.62122679543537,10.042131367344,9.72425144885996,10.0992257924415,9.97248888099729
"ENSMUSG00000020091",12.3880224698251,12.3744167261938,12.2913729724945,12.407803655242,12.3414196381242,12.1951309484649,12.4210654600527,12.3134897728127,12.3935340084948,12.4019567099659,12.4079394580032,12.3506765425838
"ENSMUSG00000020092",8.20109775492285,8.16362867346481,7.5387773745369,7.93872545058072,8.04865028235492,7.88811966478477,8.2832085982692,7.6372830047388,8.06833411237457,8.38664134339825,7.78466266796817,7.71719785379263
"ENSMUSG00000020097",12.6780783427762,12.8416837319924,12.8442631775652,12.8329040527986,12.8318751267238,12.6335268461259,12.6992998142403,12.7450222250023,12.8935251926371,12.8914954554343,12.720523171265,12.7007011970568
"ENSMUSG00000020099",10.7479073414065,13.216670634838,13.4896842583687,10.8020505452065,13.0888578657952,13.4100307175047,10.7279630722211,13.0120878647376,13.2169457928806,10.5510626026324,12.9987143878248,13.3070510144908
"ENSMUSG00000020100",10.5676242263001,10.4228222270932,10.330539311686,10.6485538180197,10.5021081747294,9.99462760520093,10.4928522128122,10.3874126601953,10.4608170952312,10.6139688186316,10.4642124942591,10.2271012756464
"ENSMUSG00000020101",6.62306072942361,6.47039701036227,6.51108050346961,6.77233383860979,7.12897332187926,5.28393083728257,7.16919040025124,6.24957394337504,6.77085047024601,7.32937185484759,6.65187363329793,5.99622907140201
"ENSMUSG00000020105",11.977472549098,11.9026536078031,11.9194970347008,11.9831017299211,11.9957542246983,11.814791438237,11.9897092304762,11.941281339851,11.9491005350176,12.2847128402724,11.6821813981163,11.7370750745674
"ENSMUSG00000020107",10.4915543057533,10.3110833437316,10.3433391433232,10.3182172152285,10.3201093837105,10.4958387002722,10.3933559542948,10.4181556957754,10.3156691353274,10.393688356554,10.4168003913554,10.3447266282159
"ENSMUSG00000020108",9.41571289726711,8.65518198077558,8.63426748836364,9.25504325333672,8.54962975353992,8.78618236345877,9.08771774056476,8.43680246026821,8.61323493868605,8.77746410137817,8.83154269792315,8.84347519927381
"ENSMUSG00000020109",11.0227310295699,11.1039783615122,11.1547085278091,11.1006535591329,11.1589716499564,11.0520651613054,11.0874512143502,11.2187100228577,11.0399698208544,10.9397657492238,11.2894293449145,11.1207700680561
"ENSMUSG00000020111",11.4479952571436,11.2320826376198,11.2142382224161,11.3073724980599,11.2226615102753,11.4101831067076,11.3132767222427,11.2960107231119,11.221864363039,11.4864479364309,11.1827599873008,11.124577003445
"ENSMUSG00000020114",12.1304496942168,12.2781336014632,12.1993261244972,12.2585443496817,12.2240353987095,12.115678756256,12.2531652611499,12.2321250869676,12.2115179967257,12.2107265622631,12.2361944935131,12.2444021666613
"ENSMUSG00000020115",10.9565647514228,10.8776588189837,10.7865528110441,10.9437817349224,10.8326257611195,10.8883357221459,10.9439218249336,10.9278785204638,10.9300760265717,10.8757028713601,10.9582831696132,10.9906253770116
"ENSMUSG00000020116",10.2452387750904,10.5774642905277,10.5613947229111,10.1893050683411,10.4457287738821,10.8500228969936,10.334885781211,10.5246001702264,10.4020524689222,9.96801489022914,10.7392368439627,10.7228691419229
"ENSMUSG00000020120",6.01924360503489,5.74205963192293,5.31536191809547,5.74322790567671,5.62078610477386,5.51910670395687,6.03231766338465,5.85952050696138,5.39255023807609,5.98821585854077,5.52592150746746,5.50708133744838
"ENSMUSG00000020121",10.1382304301713,9.81999653851718,9.59922921748999,10.3747205639276,9.64989368572059,9.33549558161106,10.4156626382114,9.58142718747893,9.65126766003906,10.4480614279691,9.60246502905239,9.53660011622177
"ENSMUSG00000020122",11.7200583280367,10.5425493964923,10.586294700062,11.8639481766896,10.9239607516043,10.0861074762937,11.6012081649524,10.8654742191075,10.6954589933861,11.4785322623119,10.9634312659454,10.8170179107988
"ENSMUSG00000020123",0,0.965413541726763,0,0,0,0,0,1.09749375012019,3.5761824840107,0,5.32128411085498,5.71967252287286
"ENSMUSG00000020124",10.5958568391867,10.4659681308078,10.3111831131581,10.6359440173978,10.3480525271055,10.3868619861688,10.6828170721727,10.4186992486192,10.314913983981,10.6103747306591,10.4591422845428,10.4570608633481
"ENSMUSG00000020125",1.030799084876,0.959811805670469,-0.0119174723992301,2.30847515656015,0.421113295204907,-0.394536900150889,1.15579865953327,0.333944977634282,0.362567537789026,1.27446923561403,0.341408252494632,0.269639481498227
"ENSMUSG00000020128",11.0613517859825,11.3685433780009,11.4095076234653,11.0928073644442,11.3429082721593,11.3697842190033,11.1511079324549,11.3063188719826,11.2794452865428,11.1743446814823,11.2458922043253,11.3088048377929
"ENSMUSG00000020130",11.5257046798699,11.3292103953886,11.2146676241303,11.5071525682715,11.3236855753455,11.2638194684499,11.4259986922755,11.3649720246371,11.3774915949524,11.4988099630584,11.3986077601749,11.3201161463545
"ENSMUSG00000020131",6.7763115325759,6.95762693509166,6.95147372920636,7.14421233181843,6.79121964105638,6.80983503706402,7.34587255139916,6.69644538613386,6.71597747262241,7.31657559039113,6.90247101884236,6.6226436170762
"ENSMUSG00000020132",11.9321382442975,11.9235013509979,11.738133470816,11.8792610355442,11.8544634081906,11.8955893747818,11.8507655960069,11.9029449927323,11.8948274149963,11.8409728336496,11.9377014532637,11.898522052704
"ENSMUSG00000020133",10.1622300367098,10.1442831183516,9.97132133419137,9.89016728252179,10.0864917229624,10.3088178272561,10.088214793513,10.1119184121227,10.0839439007357,9.95363927310814,10.183882137025,10.1220968257161
"ENSMUSG00000020134",9.52352600598459,9.98177163160351,10.0956645588363,9.63697063962092,9.99607875806467,10.0241553406742,9.4863369280881,9.98129631100613,10.0201496086209,9.48358886078513,10.0307755590625,10.0876126937369
"ENSMUSG00000020135",7.99234042460281,7.995386083809,7.94268885675225,8.33288854031467,8.06676523273005,7.47069159499987,8.06896221332528,7.92769532933411,8.05992926000759,8.06164690429805,8.14306033625564,7.89672452227188
"ENSMUSG00000020137",9.61567702970296,9.60638921765746,9.60121011280449,9.59160996557521,9.78884697386317,9.40138430230408,9.57985769146708,9.64849294660468,9.59346664623961,9.76124668183924,9.65605570366185,9.49498076348264
"ENSMUSG00000020142",10.3967113196553,11.4441598657682,11.5942439781666,10.5639304036288,11.3053371279703,11.6832286926163,10.6135435373195,11.285513757031,11.4109484268719,10.4167481161233,11.4410146776995,11.4714797725073
"ENSMUSG00000020149",13.2290443887766,13.261501967259,13.1548581295258,13.2079295006174,13.1571502771654,13.3287772961821,13.2526914999633,13.2046361819541,13.1831934965393,13.1904588105934,13.2703402808056,13.2426334553829
"ENSMUSG00000020150",8.85554887285167,8.40392081909878,8.29236042183599,8.58002444746073,8.30876678662399,8.69871966399384,8.73455966142424,8.20764549934258,8.50513382841869,8.84365722841085,8.29277883834348,8.25501550100172
"ENSMUSG00000020152",12.7407305523039,12.8672377562728,12.7546731682608,12.7256528146848,12.7789941588755,12.8637705840072,12.7033691003395,12.7500766550213,12.7696916393349,12.5392364178119,12.8917444575597,12.8889929199923
"ENSMUSG00000020153",10.6218141456624,10.6135542343804,10.7502511600843,10.5226371898239,10.6293534876739,10.8964689368244,10.8409600742017,10.5838254312997,10.6578545679248,10.8676648388851,10.6848868330965,10.4855317546244
"ENSMUSG00000020156",10.5619036217311,10.7404926109735,10.948624062329,10.5799023835423,10.7170690816884,10.8987194859975,10.6683833985583,10.7180278537801,10.9807866248301,10.6824385527412,10.7942112164477,10.8325232468196
"ENSMUSG00000020160",11.4605273955853,11.3574881206834,11.4044457075128,11.5757726094268,11.439345327184,11.1575048718213,11.4014998059998,11.3998666874643,11.3165640243108,11.6313636746841,11.1498905280225,11.1914481026925
"ENSMUSG00000020163",10.4472706500171,10.2477586323378,10.1579378872362,10.1121436786281,10.2520031100371,10.5809487834221,10.3896328241616,10.1848104181246,10.4219516240417,10.3283728102607,10.320193916308,10.2990105461266
"ENSMUSG00000020166",10.8395361382239,10.9294682602903,10.7650793521516,10.8417159919149,10.8483225142366,10.8425951248088,10.86932430124,10.8530858130928,10.8802359215947,10.9654101543524,10.8007369246014,10.8052618203978
"ENSMUSG00000020167",12.1399840505647,12.0429189826421,12.0331873962761,12.0009712390265,12.0053004964154,12.1784242153611,12.1021170346701,12.0490879110265,12.0086004310295,12.1257036253045,11.9426708029348,12.0067032539939
