"","A1","A2","A3_1","A5","A6","A7","A9","A10_1","A11","A13_1","A14","A15"
"ENSMUSG00000020728",8.49821052299717,8.41669453093951,8.33838827511653,8.4744649532484,8.52642029971257,8.25956951400577,8.84872679932932,8.32160322802168,8.02822567750623,8.68290609960267,8.22421904994576,8.31710292669852
"ENSMUSG00000020732",1.55117994372064,3.30615950965503,2.74495502305996,1.19618382201215,2.71974522267387,3.76519621792921,1.97153006085289,3.62026129533017,2.30785085477187,2.71640492841105,2.36806375236173,2.66747628738352
"ENSMUSG00000020733",11.3340886945903,10.7952953855113,10.746147897936,11.169144105275,10.9349805443045,10.8217299817489,11.2574956862056,11.0185302476156,10.7057047986654,11.1442764008966,10.9964408334253,10.8421335672574
"ENSMUSG00000020736",10.4783238534759,9.9737741007941,9.93905144487895,10.1927109265048,10.1149055105206,10.0747320673199,10.2067799954205,10.1237492471339,10.1141177123923,10.0579465552956,10.2325995443039,10.1443928594928
"ENSMUSG00000020737",12.288020476705,11.744176339593,11.8573736107428,12.0816705179725,11.78144733755,12.0213054240301,11.9244957880051,12.0523091929483,11.9106501330936,11.9358094607102,12.0157874591499,11.9450033584433
"ENSMUSG00000020738",12.0054117465432,11.9127036708921,11.9813058430924,11.8271823404671,11.9545100223569,12.1158008491255,11.8083655268025,12.0224077063166,12.0904051850192,11.9191850676057,11.9653859847558,12.0225659520767
"ENSMUSG00000020739",11.760855708664,11.6537852855118,11.7087047853071,11.800505509194,11.6684380496031,11.6512846890354,11.5863455359301,11.7519748780696,11.855851840167,11.5896275127814,11.762679637086,11.8366667470632
"ENSMUSG00000020740",10.2736087554066,10.3918435628909,10.3342652657599,10.415218701294,10.3385357544766,10.2217954952386,10.0714061901113,10.3927183968342,10.5834030521204,10.0533119538127,10.5117317280227,10.4751493328136
"ENSMUSG00000020741",12.4815857517716,12.8756158694362,12.7444824747954,12.5218739065393,12.5819548507836,12.9125649605088,12.6153480219074,12.6687455322804,12.6479584462756,12.6792282557454,12.6855980921688,12.5767523863334
"ENSMUSG00000020743",10.5806713178866,10.3045847197529,10.2913078000487,10.4941339939577,10.2308730615159,10.447578130061,10.4801610980326,10.2765718952551,10.342417737887,10.4910022708824,10.326037117638,10.2761402262909
"ENSMUSG00000020744",9.72461785845916,9.57198415210494,9.48852391458325,9.66263879009797,9.45075069287296,9.65284397765355,9.76549961766191,9.52650500936201,9.41492489101937,9.62116766965779,9.50131822599045,9.59019557165255
"ENSMUSG00000020745",13.0084158043816,13.1480948364412,13.12144890677,13.0476727998541,13.1249098556065,13.0884021452508,13.0834615547751,13.1026778915608,13.0926270412821,13.1166088882455,13.1146091766216,13.0491185501057
"ENSMUSG00000020747",11.4445438254631,11.4493612779186,11.4096996052551,11.4300954887254,11.4595691215273,11.4264643964886,11.5451035185284,11.3773814553585,11.3601422067641,11.5706168915621,11.425416246882,11.2915867709514
"ENSMUSG00000020752",9.77461633983911,9.86316019869272,9.86381612228113,9.82833203999588,9.8401332495418,9.84645744075176,9.79699414614676,9.7394689850596,9.96446195631319,9.63408269294654,9.91011908628425,9.98613615062456
"ENSMUSG00000020755",10.9115504113569,10.7245684050148,10.7008583800054,10.7783507326604,10.8057775221116,10.7240159562829,10.7765925600971,10.8332641354937,10.7595031076229,10.7494468467843,10.8681918131268,10.75105727089
"ENSMUSG00000020758",6.09086949780229,6.59262014708276,6.22182620953515,6.73949701325689,6.17687643741615,6.00328982318121,6.48362970850328,6.02425703576728,6.4870558332596,6.56565842202439,5.87728335562866,6.52324408864369
"ENSMUSG00000020766",11.3524097698559,10.7663839588702,10.7253963497922,11.0440305521126,10.8334744523644,10.9604971651649,10.7827722992635,11.0820521984084,11.0789624156121,10.8653637445924,11.1190083320153,10.9776278027895
"ENSMUSG00000020770",10.9833949495167,10.9370448083701,11.0210858456098,11.0427681388435,10.9387380677496,10.9521352353071,10.9740136622394,10.9869698351838,10.9884987734931,10.9243971963694,11.021685380934,11.0157610873498
"ENSMUSG00000020773",11.2412075935067,11.0597572080036,11.5108983480283,11.1752112441341,11.3581437713196,11.4049557415236,10.9912281214281,11.3491281274087,11.5168501143142,11.0804059003407,11.4107072185274,11.3690490004313
"ENSMUSG00000020774",7.53443805965092,6.86393099370067,6.98056531328968,7.66375254222845,6.44280142055054,7.35344898527635,8.06192171482946,6.67490595175869,6.29371831955515,7.74075133338005,7.05023559979861,6.24664130189315
"ENSMUSG00000020775",11.2379006139337,10.8658781543605,10.9593455792644,10.9976152704667,10.8030202715743,11.252826993392,11.0263764709964,11.0528844260676,10.9479449810522,11.0473436504532,10.9369279205754,11.0355313694373
"ENSMUSG00000020776",11.0622633657055,11.0751483977212,11.1407231111151,11.2238914994062,10.9849287730348,11.0931648384521,11.0039899225156,11.0834443632892,11.2275024642365,11.0440405240092,11.0348570719576,11.2442929292217
"ENSMUSG00000020777",12.5216733916397,12.8436687321305,12.7767219734935,12.499220605597,12.6742942633942,12.9523234509773,12.6865302499148,12.6573667113946,12.6578756796043,12.7118634084059,12.6219908428661,12.6699372382179
"ENSMUSG00000020778",7.95480673083151,7.27408770329872,7.74362428995421,7.91023389233264,7.6203557703256,7.33493154536458,7.46822121964717,7.73572971247437,7.85384474737884,7.65647661414562,7.63712527420114,7.7761544345157
"ENSMUSG00000020780",11.9107608655433,11.7181081674021,11.7679993708753,11.7666705113595,11.8128515559018,11.8150860321171,11.7413857008971,11.818352334746,11.8190083669149,11.7193288278057,11.8796821236301,11.7944487731342
"ENSMUSG00000020781",10.2045016997757,9.89592851739522,10.0158973154466,10.1229202597103,10.0211538561366,9.94081377058358,9.80149568944124,10.1410536649611,10.1278599764764,10.0600119671436,9.84160679093499,10.2034340430463
"ENSMUSG00000020782",8.46578521337016,7.90424270892766,8.06506648429728,8.73378460771864,7.94019744845609,7.76158845310425,8.34094760658599,8.07074956446859,8.03260685627044,8.34510306539797,8.06547040614835,8.02043467574668
"ENSMUSG00000020783",10.5950456352798,10.7344152836682,10.8296587382146,10.645720642795,10.7634754784917,10.7689623326924,10.6976581226232,10.7318966376296,10.7099683744795,10.6436149971371,10.7321643488487,10.7688147191682
"ENSMUSG00000020785",8.00191798673088,8.49687957701125,8.36774509241185,8.25758225046503,8.43436326901102,8.16244824184672,8.14468306136569,8.46829222256813,8.33938401401123,8.24362023363855,8.32595430820272,8.38489372993018
"ENSMUSG00000020787",5.42741421598428,4.58408517690968,6.61100272896858,5.50231963208032,5.74593171206509,5.86742324043968,5.57321549440719,5.2606797412744,5.92089743334356,4.76147352919535,5.76450969314034,6.17621191563954
"ENSMUSG00000020788",9.44279752700565,9.67266994729581,9.58526005045893,9.5700843721435,9.70682965467132,9.74774651109148,9.42063123606917,9.49882997285624,9.63806768266001,9.34455325029597,9.52256072935848,9.67889552260873
"ENSMUSG00000020790",12.1717096453504,12.5118350625884,12.5609859919865,12.5512226361803,12.4954333603662,12.3018721530062,12.4595520052683,12.4565622691625,12.4035991898325,12.4763062953153,12.3754488851183,12.4612087961417
"ENSMUSG00000020792",11.1146632431616,10.9874098128787,11.047961211128,10.9936496084213,11.1594380257636,10.9969955441393,11.1285250464704,11.0094827803273,11.0285012577603,10.9897242466477,11.1252148548,11.0525920453687
"ENSMUSG00000020793",4.383576837803,3.1248176529913,4.00080122055756,3.93020505955622,3.86098913462409,3.76081769798068,4.29573385701784,3.26006542322351,3.97419587924408,2.99548759155896,3.83612150526392,4.58214588740622
"ENSMUSG00000020794",11.0026272683197,11.0924256989384,11.0138970616405,11.0154168523813,11.0714314447586,10.9900306866194,11.1665958328879,10.891739934582,11.0482381274853,11.0913303937381,11.1389541498511,10.8536900579094
"ENSMUSG00000020798",3.42051253605055,3.22506215751066,3.37017455348331,0.447714322955992,4.58501487656554,5.08647252307177,2.68791047195421,3.60417350261192,3.86406711831092,2.3209993069749,3.60480638974574,4.23103037717101
"ENSMUSG00000020801",8.77773236324717,8.43956719227556,8.4861701974372,8.68956563849298,8.60510894202945,8.38402223492145,8.62372554308177,8.67681290661084,8.45776408053143,8.53197362684847,8.6733966777778,8.54049358477447
"ENSMUSG00000020802",11.3685256166887,11.4902293724076,11.4307548843284,11.5832988494088,11.3780619450263,11.2862870654666,11.4601329291872,11.3898294460739,11.4637862053646,11.3966319326098,11.4068120489516,11.5225394952047
"ENSMUSG00000020803",10.8732837206586,10.2581025537515,10.281177485194,10.3903089487286,10.3534685556418,10.6162348944654,10.4268547682427,10.5504558446191,10.4046021092438,10.4463101543666,10.6016358507636,10.3109396983381
"ENSMUSG00000020805",0,0,0,0.965413541726763,0.965413541726763,1.60389504987443,0.75,3.1306352216449,2.34765690822149,3.43413714097121,0.583333333333333,2.93781398878226
"ENSMUSG00000020806",5.68261033305711,6.57031340900754,6.98646119029942,7.04378529441509,6.37761729552937,6.02366267565543,6.97455074694122,6.59413639601965,6.27073643779961,6.96083188123506,6.34946538862197,6.5275794725947
"ENSMUSG00000020807",9.33994377576448,9.70870727827329,9.31543165526555,9.57715942708315,9.48315800656161,9.32153575959869,9.52175047477628,9.3997988094304,9.49495854055501,9.47094829334411,9.33487735410423,9.59939124765596
"ENSMUSG00000020808",10.7604018540436,10.5393819021701,10.6403410880151,10.4949355926777,10.8499857657166,10.6788840470142,10.661292335838,10.6607676853118,10.7044905323405,10.4580838131481,10.8219346283844,10.7707583111015
"ENSMUSG00000020810",8.57910956786418,9.56119318597575,9.67118924047298,8.93401604942031,9.33410023274396,9.5722690620477,9.50537046677135,9.10155436162711,9.26513923418892,9.43832466437894,9.11949692216333,9.31855220171836
"ENSMUSG00000020812",8.94633135412311,8.39402754664233,8.31375498319033,8.87409286446206,8.52471831459723,8.13632014799123,8.36080655510629,8.52536187489662,8.73763333356966,8.23742456731766,8.58416091519923,8.83350402847952
"ENSMUSG00000020814",10.6196812822193,10.8147139457833,10.8584250231101,10.808247427235,10.6677932978208,10.7527583172056,10.6371155421941,10.8621283077804,10.8102156367781,10.8327664220101,10.7376567424218,10.7254046933115
"ENSMUSG00000020817",11.6760178132991,11.833021029127,11.8051706951459,11.7252628893355,11.7934370022782,11.7123146579196,11.6747005184795,11.7886805272212,11.8114573787574,11.8143864365708,11.6375366678111,11.8134981726179
"ENSMUSG00000020818",10.6408198705438,10.5221546586607,10.4722881545279,10.6381190509358,10.518800712809,10.4592427678926,10.6679123923511,10.4602373771324,10.5049258433505,10.6668700819476,10.5091293356124,10.4564313860734
"ENSMUSG00000020821",13.4409638738108,13.5857578422772,13.4999820560121,13.5492555556533,13.4927350701916,13.4520873560351,13.5432916654889,13.5446157918353,13.418165207591,13.5333050879767,13.5277322008942,13.4519433547515
"ENSMUSG00000020823",11.6747665324918,11.5387035318486,11.5362808371118,11.715804765872,11.5871564014748,11.4179274817724,11.7986173484286,11.5262580185555,11.4638073671819,11.7940180264305,11.5102360142004,11.4795912188427
"ENSMUSG00000020826",8.72892255897542,8.80780202316803,11.1721655377732,10.17245231242,10.012794790236,9.57378777159061,9.57362346372969,10.233256344956,10.0776582791715,9.61771223137129,10.1158115140172,10.1231633743228
"ENSMUSG00000020827",11.5937438337395,11.6289750398112,11.451131537763,11.7161227777482,11.5179900330412,11.4561654678202,11.6757529223648,11.5158522021991,11.5481035853834,11.6838502137418,11.5390152052219,11.5299128956994
"ENSMUSG00000020828",10.1107520016998,9.90801866692687,10.0658656887962,10.2504504040297,9.88304136403269,10.0069660082582,10.127671896156,9.91738128435214,10.0539157921576,10.0822702429381,10.0047880584814,10.0263031819649
"ENSMUSG00000020829",7.71291036329691,7.84132750593997,7.50023628663533,7.77138191849994,7.39092791428518,7.84997808847056,7.29341890323083,8.03178910872602,7.78610219884485,7.16688730676544,8.052619925273,7.86100146162187
"ENSMUSG00000020831",6.99134950160061,6.87336268252257,7.06547612467029,6.79600015090455,6.96374795476633,7.09962884225744,6.52392391996357,7.20061906418335,7.13648859445564,6.89155934980965,7.131768110473,6.86466124206444
"ENSMUSG00000020832",9.7503492486447,9.70288848351154,9.61751576905649,9.67766606715504,9.62499963015745,9.75903906920536,9.43966969169628,9.71217316818738,9.87397765743095,9.51952616871648,9.67531377081353,9.84221108503014
"ENSMUSG00000020834",9.63665868769524,9.24080498785371,9.09587474899538,9.43599124067359,9.25150488990614,9.26646896029234,9.35105945472117,9.44164641374589,9.10620757629754,9.28415898278784,9.39624914653378,9.23152693891089
"ENSMUSG00000020836",7.7254337945204,7.88070972621463,7.58125350482188,7.43571585495808,7.46994995679026,8.27924502936825,7.15868928609472,7.46448605461838,8.0757281362461,7.39889743084162,7.62573942555513,7.70533958313739
"ENSMUSG00000020838",3.4478899856474,4.80354132167668,1.74269508141742,3.05071542870056,3.77868566391911,3.46631406816612,4.05897467428654,5.06058215291148,0.800498750029397,2.88671438881462,3.85665517705228,3.17923051681391
"ENSMUSG00000020839",3.70285644150858,3.51576778825562,3.25039365401935,2.62350277350384,3.94134049805484,4.05418863489181,1.55284107737694,4.52787034919207,4.00988668867654,3.48017094932376,4.35001781276696,2.16099904011068
"ENSMUSG00000020840",10.9421102873583,10.6583191934449,10.7779077175508,10.7311638069069,10.726093750135,10.9895985844315,10.8534301467247,10.7573906207838,10.6981259363007,10.810678438357,10.7606072129397,10.7469737556347
"ENSMUSG00000020841",12.956780736407,13.4362789817796,13.3536827825214,13.2478813258532,13.3517554384469,13.2149148913136,13.3571667093721,13.3027849812772,13.1144707902378,13.335658376106,13.1387191369679,13.2898181696723
"ENSMUSG00000020843",10.2953066146414,10.3702501915014,10.1945486158322,10.0837871826447,10.3013178748241,10.4995041220488,10.1213312068411,10.293563183638,10.4605087914691,10.2323763079509,10.3811163216069,10.2733636425424
"ENSMUSG00000020844",10.8830894555445,10.8209620470772,10.8754705625407,10.9855096826359,10.848641826667,10.7227219018236,10.7878288028096,11.0279527963642,10.9207286315876,10.7433015792908,11.0290710672454,10.9783011708023
"ENSMUSG00000020846",9.87329645492307,9.91661240353401,9.95408196540465,9.98420035913725,9.90507784694663,9.81884569455099,9.98574969814451,9.88375546033309,9.83237984553171,9.87673427697349,9.95454138989317,9.87665854283673
"ENSMUSG00000020847",5.62675734244789,3.13517084242703,4.75032479802108,4.98927400810795,4.88179904054852,3.58900058076587,5.50043478800811,3.8925806802794,4.26347262407526,5.69433421991382,3.31800686373232,4.57350166464426
"ENSMUSG00000020848",4.29868588059486,4.89706518348976,4.76705878150633,4.19823743011155,4.82106156583534,4.88559466937089,3.82024607516639,5.29602601830859,4.47718922676416,3.76942940649595,5.07987313917158,4.89336316667811
"ENSMUSG00000020849",13.9839428063722,13.9862063325719,14.0698246057472,13.9368898008171,13.9828133353362,14.1088387719005,13.9794084779256,14.0087020833837,14.0654606692423,14.0064501550253,14.0487390008961,13.9882128945984
"ENSMUSG00000020850",13.3715837733182,13.8731962486514,13.783031196022,13.6345351512782,13.7483502611337,13.6191457333562,13.7082933818797,13.7103546551762,13.6413759319989,13.6631622631421,13.6423256746559,13.7382293495623
"ENSMUSG00000020857",10.3292365224961,9.95395572757291,10.0138749409038,10.0057621746189,9.97106962432909,10.2455912969865,9.85465859587354,10.1996417046283,10.2238405857493,9.98944020783657,10.2546761406666,10.045321670993
"ENSMUSG00000020859",12.3722379862381,12.8966959055221,12.7534369362388,12.7241612228006,12.7035042042841,12.5712476426309,12.836685258046,12.6366184441137,12.5486780474352,12.823373951444,12.5652864042364,12.6266282529349
"ENSMUSG00000020863",12.2052802375102,12.2145267700465,12.0849451248447,12.2060764955615,12.1191818686975,12.1613145449677,12.1297364549472,12.1499635659594,12.253726893543,12.1123565397895,12.204687894058,12.2111044915483
"ENSMUSG00000020864",12.0261720063061,12.026124032171,11.9363340916327,11.9346902016377,12.0218858521794,12.0265932543827,12.0144706194108,11.9731456345852,11.9751875385121,11.9353506928059,11.9853853608337,12.0428584620488
"ENSMUSG00000020865",8.2631392183072,8.20242063385689,8.15927977243804,8.13287614103145,8.34736978474498,8.44064260992847,8.15464331755495,8.34783551844843,8.35193038082167,8.24532320015786,8.55168660785058,8.06204663820692
"ENSMUSG00000020866",8.35294514468043,9.03098000903439,9.50776101995131,8.50248283294601,9.32158682934077,8.90238219143058,8.98485852834418,9.04397408339827,9.0856401771152,8.64755911658086,9.0782202414161,9.37772636240218
"ENSMUSG00000020867",1.78854287814739,0.295110342090006,0.200412157040637,2.62730355383081,-0.0824169397881248,-0.189053856019884,0.940889922228676,1.16190809769093,0.165757183071084,0.892880269841553,1.10885987062314,0.308803446767453
"ENSMUSG00000020868",10.4564101446672,10.3986212878006,10.3452509269009,10.4765356576768,10.2469050542256,10.4507577318385,10.4664996199799,10.3943096382184,10.3820677119711,10.4735009526813,10.4155525373735,10.3600194314127
"ENSMUSG00000020869",13.0468264673205,13.2253993227568,13.1774742700936,12.9842530987549,13.2906920918505,13.2210549719362,12.8694588123435,13.3183405158589,13.3375696886952,12.908835690327,13.2936452726559,13.3191617676028
"ENSMUSG00000020870",2.58959393719585,1.53755580981789,3.28198295764481,1.88507156509695,3.52801923987038,1.93666884829138,1.90887433810349,1.95663716510872,3.49501890697598,2.41221181865035,3.28973943445472,1.75254457361011
"ENSMUSG00000020871",6.27215354352009,5.97292342125104,5.83327294534446,6.1997055522538,5.61703177180891,6.06091208656864,5.82912326161482,6.25110355010969,6.02869282105846,5.71626826524647,6.15897624015177,6.22488254809516
"ENSMUSG00000020872",0,1.22957395851362,0,3.05753995062703,0,1.01416041678686,3.08775412390909,1.01416041678686,3.26094901003582,0,0,0
"ENSMUSG00000020873",11.2910915734026,11.0984150548671,11.1021546786015,11.0887984950477,11.1452428152663,11.2550131535984,11.025686193712,11.1533040783595,11.3098798019868,10.9822484495387,11.2709601380247,11.2506008376339
"ENSMUSG00000020875",10.6586222639477,11.1067830698274,11.0126097552112,10.6217285447639,11.0444959970787,11.0714401992719,10.6078330362896,11.1837705792564,11.1314312613279,10.6849892947837,11.1420902500891,11.065365474029
"ENSMUSG00000020876",9.30501430375194,9.55345032860241,9.40213036671595,9.44056414850007,9.52693748062106,9.31785359179587,9.13699809265847,9.64298128931309,9.53636913392052,9.18981614892587,9.65817724659709,9.46821005838435
"ENSMUSG00000020877",9.44153528722809,8.79088460474611,8.75019187576686,9.06398241808312,8.81119768919118,9.0919067130321,8.79952483566231,9.18502293072044,8.97486546576489,8.87630750368046,9.17477655519591,8.92568710306019
"ENSMUSG00000020878",5.31645625501348,4.65040468708899,5.73767827911467,5.35160932754322,4.97312090203627,5.32451601173647,5.96257128627066,4.87954995241207,4.85525103365214,5.80406538726943,4.64443108817749,5.34920323435371
"ENSMUSG00000020882",7.62077262428675,7.6436496575061,7.98985698223334,7.73357988631859,7.7819189014715,7.68857588325049,7.76832340973686,7.79337781003666,7.78006175366525,7.45733469679791,7.84838151597336,8.05944637631752
"ENSMUSG00000020883",11.0658696989282,11.4163695125904,11.1960700024422,11.3003660065113,11.2527434087789,11.1126590857533,11.3768759834535,11.1921921502498,11.1333225910906,11.4160670703628,11.1847666639298,11.1099348337329
"ENSMUSG00000020884",0,0,0,1.97672264890213,3.43413714097121,4.04033133194908,2.67914698499103,2.73565297708375,4.84269520114453,2.79554580121791,5.21949499525333,5.33741422706345
"ENSMUSG00000020886",11.2630089037863,11.1563096898568,11.3643048520753,11.2913944755357,11.3485171055583,11.1604462330761,11.1019810127723,11.3446590895197,11.4270906847124,11.0597380835994,11.3539602693447,11.4767605205843
"ENSMUSG00000020888",11.3455498447148,11.0413057237406,11.0376164619276,11.1719815389417,11.1096686164178,11.0817558345869,11.1213976117881,11.1537655841172,11.1514116391935,11.247230214858,11.0133236209425,11.1728103039898
"ENSMUSG00000020889",10.6451235620037,10.5431467024624,10.5403931473794,10.4312763548896,10.705987948757,10.5359419880913,10.6831823303688,10.4515279496533,10.5601431153811,10.5057028756953,10.571752099541,10.6368620229135
"ENSMUSG00000020890",1.40117400625573,4.73488997835245,3.47115205685076,0.291305733567634,4.56341258288538,4.83850343672021,3.08387330534446,2.69274127736995,4.00550565417905,2.72114568519322,2.74962676778947,4.33013562932517
"ENSMUSG00000020892",4.66476550641933,4.23748693817354,4.13111458218107,4.76543910038243,3.95459853034221,4.15622233239995,4.81728716069658,4.40976561613143,4.12033417148276,4.55894279190979,4.08149460968168,4.72438316691185
"ENSMUSG00000020893",10.2432804935132,10.2468819933948,10.1083587061064,10.3976309452333,10.1620280877194,9.99640384632707,10.3644855106763,10.1482473730829,10.146745032216,10.2740628105773,10.2294093409412,10.1702672545099
"ENSMUSG00000020894",11.0446312438629,10.6987301471858,10.7455100750603,10.7440403129686,10.7733536244086,10.9460831852141,10.7598776723217,10.7952148612123,10.9296176565308,10.7924458080512,10.7463845151404,10.9552487682659
"ENSMUSG00000020895",9.36208946817189,8.85265854956774,8.78048658495863,9.11172897897747,9.00444211541658,8.89565587267202,9.05866251690372,9.05089274105943,8.93188388143616,9.14636939257069,9.00672571367636,8.8757428950434
"ENSMUSG00000020897",11.6359702160392,11.3881568489556,11.555008758941,11.6786695657519,11.5764851069448,11.4185475826229,11.5353059981574,11.6191237866549,11.5504885010532,11.4951379870911,11.6257472448388,11.5951818853993
"ENSMUSG00000020898",11.7927064223116,11.7575134112116,11.694788548297,11.8449728825266,11.7999633043681,11.6455483005991,11.7646139847004,11.7588148472282,11.7693750772913,11.7493181750876,11.7683594915427,11.787536949215
"ENSMUSG00000020899",11.1368347603766,11.4133176184643,11.2993144605321,11.3919546910886,11.3049413868115,11.1495214778221,11.2801204842579,11.2998581068698,11.3533753644668,11.2967841938594,11.2992606316565,11.3510342757767
"ENSMUSG00000020900",12.3735690237785,12.7155660968525,12.6015248482692,12.666073392682,12.5501055594172,12.4103876744025,12.7187413131771,12.6282755825793,12.3357789834683,12.5763464046842,12.5291906103086,12.577231382537
"ENSMUSG00000020901",8.26889725659657,8.60886828555571,9.92696364092612,9.20456790201663,9.2343728952511,8.84089431004803,9.25110325883182,9.15394352010163,8.91627931184025,9.19882089727334,9.02664207134134,9.09759091241425
"ENSMUSG00000020902",10.5415285109017,10.6646145190725,11.3346062086378,10.9926972669096,11.0214012672828,10.6081541003292,11.1425726552808,10.9338691290745,10.8013537085642,11.1219100724617,10.8699269094035,10.8709413256285
"ENSMUSG00000020903",9.56298695070434,9.11597040423805,9.29170115049219,9.20530727283971,9.25346234106169,9.4680932313019,9.30359995520786,9.40818348627524,9.19600532328884,9.27937206708513,9.3263364730229,9.27216201058624
"ENSMUSG00000020904",1.44837137523596,1.45551510391401,2.53459749809155,2.9648410762897,1.43924965369777,1.30116083134361,2.0414883999826,1.2096290996446,2.34740751630262,0.273696280270519,2.58434170142886,2.67303886119544
"ENSMUSG00000020905",4.47363101018521,4.771319690623,5.1756107592345,5.07298694407034,4.77665207176089,4.79136797991141,4.20587648127962,5.27530826158167,4.98092095500547,4.24639781910338,5.7057447790523,4.5185198302249
"ENSMUSG00000020908",5.11724073671432,5.32723652776901,5.65106743333272,4.46454526390167,4.38516698664153,6.22544684688852,5.8212525386209,5.37140524654828,4.99619705156417,6.56429943346888,5.37101211804416,4.31752688251667
"ENSMUSG00000020910",8.3995927214364,8.27381521455268,8.37466880973898,8.25384477628607,8.35358261289304,8.43574715063295,8.46345953095313,8.26047530627837,8.33486777534994,8.31126666435204,8.43321702901324,8.26813390510979
"ENSMUSG00000020911",5.92406513259726,2.72392971414135,2.8495528997208,5.39420329256993,2.091131078173,4.18934819295345,4.73331346850294,3.51015976005148,3.63570507818654,3.9201470619051,4.22830016442661,3.76143237108364
"ENSMUSG00000020914",13.9780314194653,14.3983961065688,14.4752574935792,14.2760093522234,14.4485885834036,14.241247842961,14.4204099687012,14.3132022969673,14.2185649316531,14.3949138608097,14.2579698391603,14.2978264678093
"ENSMUSG00000020916",3.79409303496545,4.20501528026105,1.22957395851362,3.2087878198877,0.965413541726763,4.70747536689472,0,0,0,1.48597525826786,3.5937174656499,0
"ENSMUSG00000020917",13.0527572672612,13.290832967132,13.2289182661783,13.2568442814162,13.1355575412381,13.1349063051111,13.3457562739439,13.2116040623049,13.0337080483136,13.3573704900476,13.1401440144128,13.0923913084099
"ENSMUSG00000020918",11.7317642278697,11.6728471672391,11.6098505313717,11.7083236892013,11.632996548764,11.6189264128993,11.5557482249214,11.7818095200425,11.7170833963993,11.5085170858854,11.8127425402662,11.7499188546527
"ENSMUSG00000020919",11.3824994423879,11.4931478438443,11.5098473916244,11.5184255972019,11.4023711703344,11.4995876274323,11.5141006533688,11.409983310451,11.4260433795024,11.4948984758327,11.3875744062497,11.4672628070929
"ENSMUSG00000020921",9.37587052478122,9.07562403251679,9.15160108657732,9.31245619980609,8.89846138755847,9.40232401956285,9.19178562161462,9.16154459453542,9.29279345743131,9.26664322472123,9.19537287626431,9.19181487763185
"ENSMUSG00000020922",11.2742800828816,10.8545563572488,10.9499909127745,10.9781799592106,10.944487049603,11.1024739851538,10.9768444962666,11.1069946569295,11.0097780748842,11.1003859191818,11.0168403312961,10.9745845110423
"ENSMUSG00000020923",12.8865204997639,12.9987695706519,13.0183416331113,12.8466041573272,13.012323893389,13.0057811599685,12.770667658657,13.00928526296,13.054226652499,12.7400898391602,13.0008962727569,13.0991821895815
"ENSMUSG00000020925",10.1331651166851,10.0047859559036,10.0563217678199,10.2284698527279,9.8456955103943,10.0939030281385,10.1301172839593,10.0091538262276,10.0861083172012,10.1445411486179,10.0877598921281,9.99315687400226
"ENSMUSG00000020926",5.66746477797394,5.3539439163951,5.70205098457472,5.22415419503847,5.4320293429924,6.15673799270381,5.33167128061486,5.85323666510603,5.4413859971836,5.62233465029301,5.63833548210116,5.38830894091043
"ENSMUSG00000020928",0,1.22957395851362,0,0,1.92021665680941,0,0,0,0,0,2.9563466905603,3.35639665729276
"ENSMUSG00000020929",12.3650122873372,12.3907727020757,12.4250758286546,12.4686152094989,12.3954442584186,12.3403097904305,12.3386633639573,12.5029983279102,12.4255717183647,12.3534655704062,12.4425761833092,12.4643406025697
"ENSMUSG00000020930",5.05869050096376,5.26312932717711,5.39233047935656,5.19718735433691,5.33163103792752,5.19367056529014,4.93920308304921,5.77544502287186,5.1183760573482,4.88447185279977,5.07946493222281,5.7266099435411
"ENSMUSG00000020932",2.81592213643104,1.32741496359497,1.37598540436337,1.36629964793719,2.13182308267319,2.34195466160419,1.44269147260615,1.72469228908029,2.33203355768731,1.7544343997393,2.10162580401213,1.82193249727553
"ENSMUSG00000020935",11.4741816239511,11.3332491487913,11.402395639263,11.3393241270091,11.2645356362299,11.599365465902,11.2392227383832,11.4106327482354,11.5470306246516,11.2955381331186,11.3796370543781,11.5271143752281
"ENSMUSG00000020936",12.475636265044,12.4484579525536,12.3884546423304,12.4011896778145,12.4806927825459,12.4264631898746,12.4155669410421,12.4670813595893,12.4552011239131,12.450425674499,12.4482372197206,12.4342619136852
"ENSMUSG00000020937",10.6563887127189,10.2812177362708,10.186076502097,10.438755583004,10.4442735461175,10.0901732094372,10.2256247454075,10.3228336299145,10.4586494529247,10.2105950578129,10.3410873371448,10.4841903667529
"ENSMUSG00000020940",0,0,0,1.60389504987443,0,0,2.11936521830437,0,1.27832083357372,1.48597525826786,0,2.34765690822149
"ENSMUSG00000020941",9.61623121759577,9.59892813759405,9.54709197167671,9.84671560057089,9.61567762009531,9.24158863427005,9.6352513968377,9.80460260011134,9.47174665811283,9.69936015700413,9.55869659271794,9.67549736859308
"ENSMUSG00000020946",11.6815109051772,11.7436474952222,11.7653762123784,11.7452163285987,11.7384306137349,11.6858617577695,11.7526696059256,11.7586410164295,11.7036638327897,11.6651994887298,11.7451447749923,11.8157098224697
"ENSMUSG00000020948",8.75402715382195,9.10437342924834,9.16149389986821,9.01900889368329,9.18035219394693,8.86124704180675,9.16513674746431,8.96170297989021,8.86635223119807,9.09549309936616,8.87866826420082,9.01740522141669
